participant, trial, cashIn, pop, totalTokens,  pressCount, tokensGained, duration, reactionTime
400,15,0,0,NA,4,1,0.0332639216999997,0.14994096760000097
400,15,0,0,NA,5,1,0.28328490260000017,0.3000462054999993
400,15,0,0,NA,6,1,0.08330297470000048,0.15005803110000038
400,15,0,0,NA,7,1,0.11676096919999956,0.04997205729999976
400,15,0,0,NA,8,1,0.1000549792999994,0.08324599270000022
400,15,0,0,NA,9,1,0.15000486380000133,0.06654405589999968
400,15,0,0,NA,10,2,0.45004987719999967,0.0999581812999999
400,15,0,0,NA,11,1,0.09997892380000017,0.16675210000000007
400,15,0,0,NA,12,1,0.04993391030000005,0.33336400990000037
400,15,0,0,NA,13,1,0.05005383489999815,0.33335614209999953
400,15,0,0,NA,14,1,0.0667338371000028,0.3665511608000003
400,15,0,0,NA,15,1,0.11655902869999935,0.41667413709999934
400,15,0,0,NA,16,1,0.08334016799999944,0.48341488830000046
400,15,0,1,21,16,1,0.06668782239999871,NA
